,user_id,item_id,term,length_of_stay_bucket,rate_plan,room_segment,n_people_bucket,weekend_stay
13589,13488,363,HighSeason,[4-7],Nonref,[260-360],[5-inf],False
13590,13489,275,HighSeason,[8-inf],Nonref,[160-260],[2-2],True
13591,13491,332,HighSeason,[2-3],Standard,[160-260],[1-1],True
13592,13492,332,HighSeason,[2-3],Standard,[160-260],[1-1],True
13593,13493,182,HighSeason,[2-3],Nonref,[160-260],[2-2],False
13594,13494,748,HighSeason,[4-7],Nonref,[260-360],[2-2],False
13595,13495,89,HighSeason,[2-3],Nonref,[160-260],[3-4],False
13596,13496,280,HighSeason,[2-3],Nonref,[160-260],[5-inf],True
13597,13497,95,HighSeason,[4-7],Nonref,[160-260],[2-2],True
13598,13499,129,HighSeason,[2-3],Standard,[160-260],[2-2],False
13599,13500,352,HighSeason,[0-1],Standard,[160-260],[2-2],True
13600,13501,186,HighSeason,[4-7],Standard,[260-360],[5-inf],False
13601,13502,288,HighSeason,[4-7],Nonref,[260-360],[2-2],True
13602,13504,89,HighSeason,[2-3],Nonref,[160-260],[3-4],False
13603,13505,74,HighSeason,[4-7],Standard,[160-260],[3-4],True
13604,13506,182,HighSeason,[2-3],Nonref,[160-260],[2-2],False
13605,13507,345,HighSeason,[0-1],Nonref,[160-260],[2-2],False
13606,13508,294,HighSeason,[2-3],Standard,[160-260],[2-2],True
13607,13509,91,HighSeason,[4-7],Standard,[160-260],[2-2],True
13608,9605,182,HighSeason,[2-3],Nonref,[160-260],[2-2],False
13609,13510,129,HighSeason,[2-3],Standard,[160-260],[2-2],False
13610,1913,83,HighSeason,[2-3],Nonref,[160-260],[3-4],True
13611,10789,749,HighSeason,[8-inf],Standard,[160-260],[1-1],True
13612,13511,56,HighSeason,[2-3],Standard,[160-260],[3-4],False
13613,13512,244,HighSeason,[4-7],Standard,[160-260],[3-4],False
13614,13513,129,HighSeason,[2-3],Standard,[160-260],[2-2],False
13615,13514,91,HighSeason,[4-7],Standard,[160-260],[2-2],True
13616,13515,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13617,10222,83,HighSeason,[2-3],Nonref,[160-260],[3-4],True
13618,7530,129,HighSeason,[2-3],Standard,[160-260],[2-2],False
13619,1024,365,HighSeason,[2-3],Standard,[0-160],[2-2],False
13620,13516,56,HighSeason,[2-3],Standard,[160-260],[3-4],False
13621,13517,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13622,13518,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13623,13519,357,HighSeason,[0-1],Standard,[260-360],[5-inf],False
13624,13520,291,HighSeason,[4-7],Standard,[160-260],[2-2],False
13625,3391,83,HighSeason,[2-3],Nonref,[160-260],[3-4],True
13626,13521,83,HighSeason,[2-3],Nonref,[160-260],[3-4],True
13627,13522,74,HighSeason,[4-7],Standard,[160-260],[3-4],True
13628,13523,282,HighSeason,[0-1],Standard,[160-260],[3-4],False
13629,13524,129,HighSeason,[2-3],Standard,[160-260],[2-2],False
13630,13525,56,HighSeason,[2-3],Standard,[160-260],[3-4],False
13631,12480,282,HighSeason,[0-1],Standard,[160-260],[3-4],False
13632,13526,56,HighSeason,[2-3],Standard,[160-260],[3-4],False
13633,13527,294,HighSeason,[2-3],Standard,[160-260],[2-2],True
13634,13528,89,HighSeason,[2-3],Nonref,[160-260],[3-4],False
13635,13529,352,HighSeason,[0-1],Standard,[160-260],[2-2],True
13636,13530,222,HighSeason,[2-3],Standard,[260-360],[5-inf],False
13637,13531,182,HighSeason,[2-3],Nonref,[160-260],[2-2],False
13638,13532,149,HighSeason,[2-3],Nonref,[260-360],[5-inf],False
13639,13533,294,HighSeason,[2-3],Standard,[160-260],[2-2],True
13640,13534,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13641,13535,282,HighSeason,[0-1],Standard,[160-260],[3-4],False
13642,13536,91,HighSeason,[4-7],Standard,[160-260],[2-2],True
13643,13537,56,HighSeason,[2-3],Standard,[160-260],[3-4],False
13644,13539,225,HighSeason,[2-3],Nonref,[160-260],[2-2],True
13645,13540,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13646,13541,348,HighSeason,[0-1],Standard,[160-260],[3-4],True
13647,13542,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13648,13543,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13649,13544,377,HighSeason,[2-3],Nonref,[260-360],[2-2],False
13650,13545,56,HighSeason,[2-3],Standard,[160-260],[3-4],False
13651,13546,56,HighSeason,[2-3],Standard,[160-260],[3-4],False
13652,13010,282,HighSeason,[0-1],Standard,[160-260],[3-4],False
13653,13547,56,HighSeason,[2-3],Standard,[160-260],[3-4],False
13654,13548,291,HighSeason,[4-7],Standard,[160-260],[2-2],False
13655,13549,294,HighSeason,[2-3],Standard,[160-260],[2-2],True
13656,13551,83,HighSeason,[2-3],Nonref,[160-260],[3-4],True
13657,13553,316,HighSeason,[4-7],Nonref,[160-260],[1-1],True
13658,13554,186,HighSeason,[4-7],Standard,[260-360],[5-inf],False
13659,13555,54,HighSeason,[4-7],Standard,[160-260],[5-inf],False
13660,13556,56,HighSeason,[2-3],Standard,[160-260],[3-4],False
13661,13557,167,HighSeason,[4-7],Nonref,[160-260],[3-4],True
13662,2773,101,HighSeason,[2-3],Nonref,[0-160],[2-2],True
13663,13558,129,HighSeason,[2-3],Standard,[160-260],[2-2],False
13664,13560,291,HighSeason,[4-7],Standard,[160-260],[2-2],False
13665,13561,333,HighSeason,[2-3],Standard,[260-360],[2-2],False
13666,13562,338,HighSeason,[4-7],Standard,[160-260],[1-1],True
13667,5998,244,HighSeason,[4-7],Standard,[160-260],[3-4],False
13668,13563,196,HighSeason,[2-3],Nonref,[260-360],[3-4],True
13669,13564,268,HighSeason,[4-7],Standard,[260-360],[3-4],False
13670,13565,7,HighSeason,[2-3],Standard,[160-260],[1-1],False
13671,13566,294,HighSeason,[2-3],Standard,[160-260],[2-2],True
13672,13567,198,LowSeason,[4-7],Standard,[160-260],[2-2],True
13673,13568,7,HighSeason,[2-3],Standard,[160-260],[1-1],False
13674,13569,166,HighSeason,[4-7],Nonref,[160-260],[2-2],False
13675,13570,95,HighSeason,[4-7],Nonref,[160-260],[2-2],True
13676,13571,352,HighSeason,[0-1],Standard,[160-260],[2-2],True
13677,13572,294,HighSeason,[2-3],Standard,[160-260],[2-2],True
13678,13573,366,HighSeason,[0-1],Standard,[160-260],[5-inf],False
13679,13574,95,HighSeason,[4-7],Nonref,[160-260],[2-2],True
13680,706,750,HighSeason,[4-7],Standard,[160-260],,False
13681,706,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13682,13575,294,HighSeason,[2-3],Standard,[160-260],[2-2],True
13683,13576,338,HighSeason,[4-7],Standard,[160-260],[1-1],True
13684,13577,147,HighSeason,[4-7],Standard,[260-360],[3-4],True
13685,13578,129,HighSeason,[2-3],Standard,[160-260],[2-2],False
13686,13579,357,HighSeason,[0-1],Standard,[260-360],[5-inf],False
13687,13580,225,HighSeason,[2-3],Nonref,[160-260],[2-2],True
13688,706,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13689,13581,344,HighSeason,[0-1],Standard,[160-260],[2-2],False
13690,13582,332,HighSeason,[2-3],Standard,[160-260],[1-1],True
13691,13583,316,HighSeason,[4-7],Nonref,[160-260],[1-1],True
13692,13141,294,HighSeason,[2-3],Standard,[160-260],[2-2],True
13693,13584,291,HighSeason,[4-7],Standard,[160-260],[2-2],False
13694,13585,294,HighSeason,[2-3],Standard,[160-260],[2-2],True
13695,13586,225,HighSeason,[2-3],Nonref,[160-260],[2-2],True
13696,13587,74,HighSeason,[4-7],Standard,[160-260],[3-4],True
13697,13588,56,HighSeason,[2-3],Standard,[160-260],[3-4],False
13698,13589,83,HighSeason,[2-3],Nonref,[160-260],[3-4],True
13699,13590,332,HighSeason,[2-3],Standard,[160-260],[1-1],True
13700,13591,316,HighSeason,[4-7],Nonref,[160-260],[1-1],True
13701,13592,83,HighSeason,[2-3],Nonref,[160-260],[3-4],True
13702,13593,337,HighSeason,[0-1],Nonref,[160-260],[3-4],True
13703,13594,267,HighSeason,[2-3],Nonref,[160-260],[5-inf],False
13704,13595,244,HighSeason,[4-7],Standard,[160-260],[3-4],False
13705,13596,211,HighSeason,[2-3],Standard,[260-360],[5-inf],True
13706,13597,91,HighSeason,[4-7],Standard,[160-260],[2-2],True
13707,11249,244,HighSeason,[4-7],Standard,[160-260],[3-4],False
13708,13598,375,HighSeason,[0-1],Standard,[260-360],[5-inf],True
13709,13599,359,HighSeason,[2-3],Nonref,[360-500],[5-inf],True
13710,13600,291,HighSeason,[4-7],Standard,[160-260],[2-2],False
13711,13601,337,HighSeason,[0-1],Nonref,[160-260],[3-4],True
13712,13603,294,HighSeason,[2-3],Standard,[160-260],[2-2],True
13713,13604,147,HighSeason,[4-7],Standard,[260-360],[3-4],True
13714,13605,56,HighSeason,[2-3],Standard,[160-260],[3-4],False
13715,13606,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13716,13607,56,HighSeason,[2-3],Standard,[160-260],[3-4],False
13717,13608,337,HighSeason,[0-1],Nonref,[160-260],[3-4],True
13718,13609,348,HighSeason,[0-1],Standard,[160-260],[3-4],True
13719,13611,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13720,13612,232,HighSeason,[2-3],Standard,[260-360],[3-4],False
13721,11695,291,HighSeason,[4-7],Standard,[160-260],[2-2],False
13722,13613,167,HighSeason,[4-7],Nonref,[160-260],[3-4],True
13723,13614,10,HighSeason,[8-inf],Standard,[160-260],[3-4],True
13724,5871,198,LowSeason,[4-7],Standard,[160-260],[2-2],True
13725,13615,244,HighSeason,[4-7],Standard,[160-260],[3-4],False
13726,13616,282,HighSeason,[0-1],Standard,[160-260],[3-4],False
13727,13617,74,HighSeason,[4-7],Standard,[160-260],[3-4],True
13728,13618,91,HighSeason,[4-7],Standard,[160-260],[2-2],True
13729,13619,294,HighSeason,[2-3],Standard,[160-260],[2-2],True
13730,13620,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13731,9140,74,HighSeason,[4-7],Standard,[160-260],[3-4],True
13732,13621,105,HighSeason,[4-7],Standard,[260-360],[5-inf],True
13733,13622,83,HighSeason,[2-3],Nonref,[160-260],[3-4],True
13734,13623,74,HighSeason,[4-7],Standard,[160-260],[3-4],True
13735,13624,56,HighSeason,[2-3],Standard,[160-260],[3-4],False
13736,13625,85,HighSeason,[4-7],Nonref,[0-160],[2-2],True
13737,13626,74,HighSeason,[4-7],Standard,[160-260],[3-4],True
13738,13627,129,HighSeason,[2-3],Standard,[160-260],[2-2],False
13739,13628,263,HighSeason,[0-1],Nonref,[160-260],[3-4],False
13740,13629,56,HighSeason,[2-3],Standard,[160-260],[3-4],False
13741,13631,332,HighSeason,[2-3],Standard,[160-260],[1-1],True
13742,13632,129,HighSeason,[2-3],Standard,[160-260],[2-2],False
13743,13633,294,HighSeason,[2-3],Standard,[160-260],[2-2],True
13744,13634,335,HighSeason,[4-7],Standard,[160-260],[1-1],False
13745,13635,129,HighSeason,[2-3],Standard,[160-260],[2-2],False
13746,13636,167,HighSeason,[4-7],Nonref,[160-260],[3-4],True
13747,13637,129,HighSeason,[2-3],Standard,[160-260],[2-2],False
13748,13638,218,HighSeason,[2-3],Standard,[160-260],[5-inf],True
13749,13639,291,HighSeason,[4-7],Standard,[160-260],[2-2],False
13750,13641,232,HighSeason,[2-3],Standard,[260-360],[3-4],False
13751,13642,83,HighSeason,[2-3],Nonref,[160-260],[3-4],True
13752,13643,56,HighSeason,[2-3],Standard,[160-260],[3-4],False
13753,13644,74,HighSeason,[4-7],Standard,[160-260],[3-4],True
13754,13646,339,HighSeason,[2-3],Nonref,[260-360],[3-4],False
13755,13647,91,HighSeason,[4-7],Standard,[160-260],[2-2],True
13756,13648,129,HighSeason,[2-3],Standard,[160-260],[2-2],False
13757,13649,56,HighSeason,[2-3],Standard,[160-260],[3-4],False
13758,13650,653,HighSeason,[0-1],Standard,[260-360],[3-4],True
13759,13651,344,HighSeason,[0-1],Standard,[160-260],[2-2],False
13760,13652,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13761,13653,56,HighSeason,[2-3],Standard,[160-260],[3-4],False
13762,13654,196,HighSeason,[2-3],Nonref,[260-360],[3-4],True
13763,13655,270,HighSeason,[4-7],Standard,[160-260],[5-inf],True
13764,8313,83,HighSeason,[2-3],Nonref,[160-260],[3-4],True
13765,13656,270,HighSeason,[4-7],Standard,[160-260],[5-inf],True
13766,13657,357,HighSeason,[0-1],Standard,[260-360],[5-inf],False
13767,13658,182,HighSeason,[2-3],Nonref,[160-260],[2-2],False
13768,13659,56,HighSeason,[2-3],Standard,[160-260],[3-4],False
13769,13660,352,HighSeason,[0-1],Standard,[160-260],[2-2],True
13770,13661,348,HighSeason,[0-1],Standard,[160-260],[3-4],True
13771,13662,95,HighSeason,[4-7],Nonref,[160-260],[2-2],True
13772,13663,294,HighSeason,[2-3],Standard,[160-260],[2-2],True
13773,13664,294,HighSeason,[2-3],Standard,[160-260],[2-2],True
13774,13665,83,HighSeason,[2-3],Nonref,[160-260],[3-4],True
13775,13666,232,HighSeason,[2-3],Standard,[260-360],[3-4],False
13776,13667,316,HighSeason,[4-7],Nonref,[160-260],[1-1],True
13777,13668,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13778,13669,129,HighSeason,[2-3],Standard,[160-260],[2-2],False
13779,13670,225,HighSeason,[2-3],Nonref,[160-260],[2-2],True
13780,13671,323,HighSeason,[2-3],Standard,[260-360],[3-4],True
13781,13672,283,HighSeason,[2-3],Standard,[160-260],[5-inf],False
13782,1961,16,OffSeason,[4-7],Standard,[260-360],[5-inf],True
13783,13673,186,HighSeason,[4-7],Standard,[260-360],[5-inf],False
13784,13674,7,HighSeason,[2-3],Standard,[160-260],[1-1],False
13785,13675,182,HighSeason,[2-3],Nonref,[160-260],[2-2],False
13786,13676,83,HighSeason,[2-3],Nonref,[160-260],[3-4],True
13787,13677,225,HighSeason,[2-3],Nonref,[160-260],[2-2],True
13788,13678,294,HighSeason,[2-3],Standard,[160-260],[2-2],True
13789,13679,56,HighSeason,[2-3],Standard,[160-260],[3-4],False
13790,13680,211,HighSeason,[2-3],Standard,[260-360],[5-inf],True
13791,13681,7,HighSeason,[2-3],Standard,[160-260],[1-1],False
13792,13682,129,HighSeason,[2-3],Standard,[160-260],[2-2],False
13793,13683,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13794,13684,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13795,13685,291,HighSeason,[4-7],Standard,[160-260],[2-2],False
13796,13686,344,HighSeason,[0-1],Standard,[160-260],[2-2],False
13797,13687,129,HighSeason,[2-3],Standard,[160-260],[2-2],False
13798,13688,56,HighSeason,[2-3],Standard,[160-260],[3-4],False
13799,13689,168,LowSeason,[2-3],Standard,[160-260],[3-4],True
13800,13690,323,HighSeason,[2-3],Standard,[260-360],[3-4],True
13801,13691,344,HighSeason,[0-1],Standard,[160-260],[2-2],False
13802,13692,225,HighSeason,[2-3],Nonref,[160-260],[2-2],True
13803,13693,348,HighSeason,[0-1],Standard,[160-260],[3-4],True
13804,13694,291,HighSeason,[4-7],Standard,[160-260],[2-2],False
13805,11637,129,HighSeason,[2-3],Standard,[160-260],[2-2],False
13806,13695,86,HighSeason,[2-3],Nonref,[260-360],[5-inf],True
13807,13696,105,HighSeason,[4-7],Standard,[260-360],[5-inf],True
13808,13565,182,HighSeason,[2-3],Nonref,[160-260],[2-2],False
13809,13697,152,LowSeason,[2-3],Standard,[260-360],[5-inf],True
13810,13698,307,LowSeason,[2-3],Standard,[260-360],[3-4],True
13811,13699,268,HighSeason,[4-7],Standard,[260-360],[3-4],False
13812,13700,294,HighSeason,[2-3],Standard,[160-260],[2-2],True
13813,13702,74,HighSeason,[4-7],Standard,[160-260],[3-4],True
13814,13703,182,HighSeason,[2-3],Nonref,[160-260],[2-2],False
13815,13704,367,HighSeason,[2-3],Nonref,[160-260],[1-1],True
13816,13705,225,HighSeason,[2-3],Nonref,[160-260],[2-2],True
13817,13706,303,HighSeason,[8-inf],Nonref,[160-260],[1-1],True
13818,13707,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13819,13708,340,HighSeason,[0-1],Nonref,[160-260],[2-2],True
13820,13709,244,HighSeason,[4-7],Standard,[160-260],[3-4],False
13821,706,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13822,13710,263,HighSeason,[0-1],Nonref,[160-260],[3-4],False
13823,13711,244,HighSeason,[4-7],Standard,[160-260],[3-4],False
13824,13712,56,HighSeason,[2-3],Standard,[160-260],[3-4],False
13825,13713,348,HighSeason,[0-1],Standard,[160-260],[3-4],True
13826,3336,83,HighSeason,[2-3],Nonref,[160-260],[3-4],True
13827,13714,166,HighSeason,[4-7],Nonref,[160-260],[2-2],False
13828,13715,344,HighSeason,[0-1],Standard,[160-260],[2-2],False
13829,13716,332,HighSeason,[2-3],Standard,[160-260],[1-1],True
13830,13717,337,HighSeason,[0-1],Nonref,[160-260],[3-4],True
13831,13718,352,HighSeason,[0-1],Standard,[160-260],[2-2],True
13832,13719,56,HighSeason,[2-3],Standard,[160-260],[3-4],False
13833,13720,340,HighSeason,[0-1],Nonref,[160-260],[2-2],True
13834,13721,746,HighSeason,[0-1],Standard,[260-360],[2-2],True
13835,13722,129,HighSeason,[2-3],Standard,[160-260],[2-2],False
13836,13723,223,LowSeason,[2-3],Standard,[160-260],[2-2],False
13837,13724,182,HighSeason,[2-3],Nonref,[160-260],[2-2],False
13838,13725,56,HighSeason,[2-3],Standard,[160-260],[3-4],False
13839,13726,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13840,13727,56,HighSeason,[2-3],Standard,[160-260],[3-4],False
13841,13728,751,HighSeason,[0-1],Standard,[360-500],[5-inf],True
13842,9827,56,HighSeason,[2-3],Standard,[160-260],[3-4],False
13843,13729,244,HighSeason,[4-7],Standard,[160-260],[3-4],False
13844,13730,56,HighSeason,[2-3],Standard,[160-260],[3-4],False
13845,13731,56,HighSeason,[2-3],Standard,[160-260],[3-4],False
13846,13732,85,HighSeason,[4-7],Nonref,[0-160],[2-2],True
13847,13733,291,HighSeason,[4-7],Standard,[160-260],[2-2],False
13848,13734,291,HighSeason,[4-7],Standard,[160-260],[2-2],False
13849,13735,244,HighSeason,[4-7],Standard,[160-260],[3-4],False
13850,13736,182,HighSeason,[2-3],Nonref,[160-260],[2-2],False
13851,13737,283,HighSeason,[2-3],Standard,[160-260],[5-inf],False
13852,13738,125,HighSeason,[4-7],Standard,[260-360],[2-2],True
13853,13739,56,HighSeason,[2-3],Standard,[160-260],[3-4],False
13854,13740,68,HighSeason,[4-7],Standard,[0-160],[2-2],False
13855,13741,270,HighSeason,[4-7],Standard,[160-260],[5-inf],True
13856,13742,244,HighSeason,[4-7],Standard,[160-260],[3-4],False
13857,13743,129,HighSeason,[2-3],Standard,[160-260],[2-2],False
13858,13744,294,HighSeason,[2-3],Standard,[160-260],[2-2],True
13859,13745,74,HighSeason,[4-7],Standard,[160-260],[3-4],True
13860,13746,223,LowSeason,[2-3],Standard,[160-260],[2-2],False
13861,13748,244,HighSeason,[4-7],Standard,[160-260],[3-4],False
13862,13749,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13863,13750,291,HighSeason,[4-7],Standard,[160-260],[2-2],False
13864,13751,294,HighSeason,[2-3],Standard,[160-260],[2-2],True
13865,13752,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13866,13753,232,HighSeason,[2-3],Standard,[260-360],[3-4],False
13867,10789,56,HighSeason,[2-3],Standard,[160-260],[3-4],False
13868,13754,83,HighSeason,[2-3],Nonref,[160-260],[3-4],True
13869,13755,56,HighSeason,[2-3],Standard,[160-260],[3-4],False
13870,13756,291,HighSeason,[4-7],Standard,[160-260],[2-2],False
13871,13757,232,HighSeason,[2-3],Standard,[260-360],[3-4],False
13872,13758,323,HighSeason,[2-3],Standard,[260-360],[3-4],True
13873,10250,74,HighSeason,[4-7],Standard,[160-260],[3-4],True
13874,13759,244,HighSeason,[4-7],Standard,[160-260],[3-4],False
13875,13760,182,HighSeason,[2-3],Nonref,[160-260],[2-2],False
13876,13761,333,HighSeason,[2-3],Standard,[260-360],[2-2],False
13877,13762,129,HighSeason,[2-3],Standard,[160-260],[2-2],False
13878,13763,270,HighSeason,[4-7],Standard,[160-260],[5-inf],True
13879,13764,196,HighSeason,[2-3],Nonref,[260-360],[3-4],True
13880,13765,344,HighSeason,[0-1],Standard,[160-260],[2-2],False
13881,13766,225,HighSeason,[2-3],Nonref,[160-260],[2-2],True
13882,13767,74,HighSeason,[4-7],Standard,[160-260],[3-4],True
13883,13768,752,HighSeason,[8-inf],Standard,[260-360],[3-4],True
13884,13769,56,HighSeason,[2-3],Standard,[160-260],[3-4],False
13885,13770,129,HighSeason,[2-3],Standard,[160-260],[2-2],False
13886,13771,56,HighSeason,[2-3],Standard,[160-260],[3-4],False
13887,3456,282,HighSeason,[0-1],Standard,[160-260],[3-4],False
13888,13772,186,HighSeason,[4-7],Standard,[260-360],[5-inf],False
13889,4546,91,HighSeason,[4-7],Standard,[160-260],[2-2],True
13890,13773,56,HighSeason,[2-3],Standard,[160-260],[3-4],False
13891,13774,91,HighSeason,[4-7],Standard,[160-260],[2-2],True
13892,13775,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13893,13776,182,HighSeason,[2-3],Nonref,[160-260],[2-2],False
13894,13777,291,HighSeason,[4-7],Standard,[160-260],[2-2],False
13895,13778,129,HighSeason,[2-3],Standard,[160-260],[2-2],False
13896,13779,56,HighSeason,[2-3],Standard,[160-260],[3-4],False
13897,13780,74,HighSeason,[4-7],Standard,[160-260],[3-4],True
13898,13782,129,HighSeason,[2-3],Standard,[160-260],[2-2],False
13899,13783,91,HighSeason,[4-7],Standard,[160-260],[2-2],True
13900,13784,225,HighSeason,[2-3],Nonref,[160-260],[2-2],True
13901,13785,218,HighSeason,[2-3],Standard,[160-260],[5-inf],True
13902,13786,56,HighSeason,[2-3],Standard,[160-260],[3-4],False
13903,13787,294,HighSeason,[2-3],Standard,[160-260],[2-2],True
13904,13788,74,HighSeason,[4-7],Standard,[160-260],[3-4],True
13905,13790,270,HighSeason,[4-7],Standard,[160-260],[5-inf],True
13906,13791,337,HighSeason,[0-1],Nonref,[160-260],[3-4],True
13907,13792,56,HighSeason,[2-3],Standard,[160-260],[3-4],False
13908,13793,223,LowSeason,[2-3],Standard,[160-260],[2-2],False
13909,13794,95,HighSeason,[4-7],Nonref,[160-260],[2-2],True
13910,13795,356,HighSeason,[0-1],Nonref,[260-360],[3-4],False
13911,13796,166,HighSeason,[4-7],Nonref,[160-260],[2-2],False
13912,13797,167,HighSeason,[4-7],Nonref,[160-260],[3-4],True
13913,96,56,HighSeason,[2-3],Standard,[160-260],[3-4],False
13914,13798,186,HighSeason,[4-7],Standard,[260-360],[5-inf],False
13915,13799,361,HighSeason,[0-1],Nonref,[160-260],[1-1],False
13916,13800,56,HighSeason,[2-3],Standard,[160-260],[3-4],False
13917,13801,54,HighSeason,[4-7],Standard,[160-260],[5-inf],False
13918,13802,125,HighSeason,[4-7],Standard,[260-360],[2-2],True
13919,13803,225,HighSeason,[2-3],Nonref,[160-260],[2-2],True
13920,13804,343,HighSeason,[2-3],Standard,[0-160],[1-1],False
13921,13805,244,HighSeason,[4-7],Standard,[160-260],[3-4],False
13922,3450,91,HighSeason,[4-7],Standard,[160-260],[2-2],True
13923,13806,10,HighSeason,[8-inf],Standard,[160-260],[3-4],True
13924,13807,321,HighSeason,[2-3],Nonref,[0-160],[2-2],False
13925,13808,129,HighSeason,[2-3],Standard,[160-260],[2-2],False
13926,13809,74,HighSeason,[4-7],Standard,[160-260],[3-4],True
13927,13810,225,HighSeason,[2-3],Nonref,[160-260],[2-2],True
13928,13811,95,HighSeason,[4-7],Nonref,[160-260],[2-2],True
13929,13812,294,HighSeason,[2-3],Standard,[160-260],[2-2],True
13930,13813,367,HighSeason,[2-3],Nonref,[160-260],[1-1],True
13931,13814,359,HighSeason,[2-3],Nonref,[360-500],[5-inf],True
13932,13815,178,LowSeason,[2-3],Standard,[160-260],[3-4],False
13933,9145,74,HighSeason,[4-7],Standard,[160-260],[3-4],True
13934,13816,56,HighSeason,[2-3],Standard,[160-260],[3-4],False
13935,13817,746,HighSeason,[0-1],Standard,[260-360],[2-2],True
13936,13818,86,HighSeason,[2-3],Nonref,[260-360],[5-inf],True
13937,13819,263,HighSeason,[0-1],Nonref,[160-260],[3-4],False
13938,13820,244,HighSeason,[4-7],Standard,[160-260],[3-4],False
13939,13821,196,HighSeason,[2-3],Nonref,[260-360],[3-4],True
13940,13822,651,HighSeason,[0-1],Standard,[260-360],[3-4],False
13941,13823,91,HighSeason,[4-7],Standard,[160-260],[2-2],True
13942,2849,56,HighSeason,[2-3],Standard,[160-260],[3-4],False
13943,13824,270,HighSeason,[4-7],Standard,[160-260],[5-inf],True
13944,13825,196,HighSeason,[2-3],Nonref,[260-360],[3-4],True
13945,13826,83,HighSeason,[2-3],Nonref,[160-260],[3-4],True
13946,13827,83,HighSeason,[2-3],Nonref,[160-260],[3-4],True
13947,13828,275,HighSeason,[8-inf],Nonref,[160-260],[2-2],True
13948,13829,152,LowSeason,[2-3],Standard,[260-360],[5-inf],True
13949,13830,95,HighSeason,[4-7],Nonref,[160-260],[2-2],True
13950,13831,211,HighSeason,[2-3],Standard,[260-360],[5-inf],True
13951,13832,129,HighSeason,[2-3],Standard,[160-260],[2-2],False
13952,13833,129,HighSeason,[2-3],Standard,[160-260],[2-2],False
13953,13834,218,HighSeason,[2-3],Standard,[160-260],[5-inf],True
13954,2668,244,HighSeason,[4-7],Standard,[160-260],[3-4],False
13955,13835,89,HighSeason,[2-3],Nonref,[160-260],[3-4],False
13956,13836,83,HighSeason,[2-3],Nonref,[160-260],[3-4],True
13957,7428,291,HighSeason,[4-7],Standard,[160-260],[2-2],False
13958,13837,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13959,13838,152,LowSeason,[2-3],Standard,[260-360],[5-inf],True
13960,13839,32,OffSeason,[2-3],Standard,[160-260],[2-2],True
13961,13840,56,HighSeason,[2-3],Standard,[160-260],[3-4],False
13962,13841,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13963,13842,211,HighSeason,[2-3],Standard,[260-360],[5-inf],True
13964,13843,74,HighSeason,[4-7],Standard,[160-260],[3-4],True
13965,13844,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13966,13845,166,HighSeason,[4-7],Nonref,[160-260],[2-2],False
13967,13846,91,HighSeason,[4-7],Standard,[160-260],[2-2],True
13968,13847,294,HighSeason,[2-3],Standard,[160-260],[2-2],True
13969,6066,365,HighSeason,[2-3],Standard,[0-160],[2-2],False
13970,13848,184,LowSeason,[2-3],Standard,[260-360],[5-inf],False
13971,13849,642,HighSeason,[2-3],Nonref,[260-360],[2-2],True
13972,13850,244,HighSeason,[4-7],Standard,[160-260],[3-4],False
13973,13851,348,HighSeason,[0-1],Standard,[160-260],[3-4],True
13974,13852,101,HighSeason,[2-3],Nonref,[0-160],[2-2],True
13975,13853,222,HighSeason,[2-3],Standard,[260-360],[5-inf],False
13976,13854,344,HighSeason,[0-1],Standard,[160-260],[2-2],False
13977,13855,337,HighSeason,[0-1],Nonref,[160-260],[3-4],True
13978,13856,337,HighSeason,[0-1],Nonref,[160-260],[3-4],True
13979,13857,244,HighSeason,[4-7],Standard,[160-260],[3-4],False
13980,13859,83,HighSeason,[2-3],Nonref,[160-260],[3-4],True
13981,13860,249,LowSeason,[2-3],Nonref,[160-260],[3-4],False
13982,13861,357,HighSeason,[0-1],Standard,[260-360],[5-inf],False
